encode_id	accession	replication	sample	target	assembly
/experiments/ENCSR708BMV/	ENCSR708BMV	isogenic	esophagus_muscularis_mucosa	H3K9me3	hg38
/experiments/ENCSR709APF/	ENCSR709APF	isogenic	spleen	H3K9me3	hg38
/experiments/ENCSR710WLO/	ENCSR710WLO	isogenic	K562	MGA	hg38
/experiments/ENCSR711SNW/	ENCSR711SNW	isogenic	K562	NCOA1	hg38
/experiments/ENCSR711VWL/	ENCSR711VWL	isogenic	K562	HDAC1	hg38
/experiments/ENCSR711XNY/	ENCSR711XNY	isogenic	GM12878	PKNOX1	hg38
/experiments/ENCSR713QLX/	ENCSR713QLX	isogenic	IMR-90	H3K79me2	hg38
/experiments/ENCSR714KGG/	ENCSR714KGG	isogenic	neural_cell	H3K36me3	hg38
/experiments/ENCSR714TJD/	ENCSR714TJD	isogenic	A673	H3K27ac	hg38
/experiments/ENCSR714YZG/	ENCSR714YZG	isogenic	HepG2	ETV4	hg38
/experiments/ENCSR715CCR/	ENCSR715CCR	isogenic	K562	DPF2	hg38
/experiments/ENCSR716CWA/	ENCSR716CWA	anisogenic	naive_thymus-derived_CD4-positive_alpha-beta_T_cell	H3K36me3	hg38
/experiments/ENCSR718BTD/	ENCSR718BTD	isogenic	vagina	H3K27ac	hg38
/experiments/ENCSR718SDE/	ENCSR718SDE	isogenic	K562	RLF	hg38
/experiments/ENCSR719FEJ/	ENCSR719FEJ	isogenic	KOPT-K1	H3K27ac	hg38
/experiments/ENCSR720HUL/	ENCSR720HUL	isogenic	K562	E2F1	hg38
/experiments/ENCSR720ZAX/	ENCSR720ZAX	isogenic	neural_progenitor_cell	H4K20me1	hg38
/experiments/ENCSR724GSW/	ENCSR724GSW	isogenic	K562	SAFB2	hg38
/experiments/ENCSR724GUS/	ENCSR724GUS	anisogenic	CD4-positive_alpha-beta_memory_T_cell	H3K27ac	hg38
/experiments/ENCSR725ELR/	ENCSR725ELR	isogenic	MCF-7	LARP7	hg38
/experiments/ENCSR725VFL/	ENCSR725VFL	isogenic	GM12878	TCF12	hg38
/experiments/ENCSR726HTS/	ENCSR726HTS	isogenic	spleen	H3K27ac	hg38
/experiments/ENCSR726LZG/	ENCSR726LZG	isogenic	PC-9	H3K27me3	hg38
/experiments/ENCSR726WVB/	ENCSR726WVB	isogenic	substantia_nigra	H3K27ac	hg38
/experiments/ENCSR728SZE/	ENCSR728SZE	isogenic	H1	H4K20me1	hg38
/experiments/ENCSR729ENO/	ENCSR729ENO	isogenic	GM23338	H3K27ac	hg38
/experiments/ENCSR729LGA/	ENCSR729LGA	isogenic	MCF-7	SP1	hg38
/experiments/ENCSR730FLZ/	ENCSR730FLZ	isogenic	ES-I3	H3K4me1	hg38
/experiments/ENCSR730POX/	ENCSR730POX	isogenic	H9	H3K4me2	hg38
/experiments/ENCSR730TBC/	ENCSR730TBC	isogenic	HepG2	MNT	hg38
/experiments/ENCSR731LHZ/	ENCSR731LHZ	isogenic	K562	E4F1	hg38
/experiments/ENCSR731OMG/	ENCSR731OMG	anisogenic	common_myeloid_progenitor_CD34-positive	H3K36me3	hg38
/experiments/ENCSR732NFR/	ENCSR732NFR	isogenic	neural_stem_progenitor_cell	H2AK5ac	hg38
/experiments/ENCSR732PJX/	ENCSR732PJX	isogenic	GM12878	NKRF	hg38
/experiments/ENCSR734ESI/	ENCSR734ESI	anisogenic	common_myeloid_progenitor_CD34-positive	H3K9me3	hg38
/experiments/ENCSR734NCK/	ENCSR734NCK	isogenic	H9	H2BK15ac	hg38
/experiments/ENCSR734QPK/	ENCSR734QPK	isogenic	UCSF-4	H3K36me3	hg38
/experiments/ENCSR735KEY/	ENCSR735KEY	isogenic	liver	FOXA1	hg38
/experiments/ENCSR736ALU/	ENCSR736ALU	isogenic	gastrocnemius_medialis	H3K27ac	hg38
/experiments/ENCSR736BUG/	ENCSR736BUG	isogenic	liver	EGR1	hg38
/experiments/ENCSR736ZEG/	ENCSR736ZEG	anisogenic	foreskin_keratinocyte	H3K27ac	hg38
/experiments/ENCSR737LTZ/	ENCSR737LTZ	isogenic	K562	MYNN	hg38
/experiments/ENCSR738BJJ/	ENCSR738BJJ	isogenic	H9	H2BK12ac	hg38
/experiments/ENCSR739BZR/	ENCSR739BZR	isogenic	H1	H2BK15ac	hg38
/experiments/ENCSR739IHN/	ENCSR739IHN	isogenic	GM12878	TBX21	hg38
/experiments/ENCSR740FYN/	ENCSR740FYN	isogenic	GM23338	H3K4me2	hg38
/experiments/ENCSR741FIA/	ENCSR741FIA	isogenic	H9	H2BK5ac	hg38
/experiments/ENCSR741STU/	ENCSR741STU	isogenic	DOHH2	H3K27ac	hg38
/experiments/ENCSR742IDN/	ENCSR742IDN	isogenic	K562	NR2C1	hg38
/experiments/ENCSR742TMU/	ENCSR742TMU	isogenic	K562	ZNF282	hg38
/experiments/ENCSR743GCE/	ENCSR743GCE	isogenic	uterus	H3K4me3	hg38
/experiments/ENCSR744WOO/	ENCSR744WOO	isogenic	K562	TCF12	hg38
/experiments/ENCSR746CUY/	ENCSR746CUY	isogenic	mesenchymal_stem_cell	H3K9me3	hg38
/experiments/ENCSR746XEG/	ENCSR746XEG	isogenic	GM12878	NFXL1	hg38
/experiments/ENCSR747BYL/	ENCSR747BYL	isogenic	A673	H3K27me3	hg38
/experiments/ENCSR747HAM/	ENCSR747HAM	isogenic	ectodermal_cell	H3K27ac	hg38
/experiments/ENCSR747ZDF/	ENCSR747ZDF	isogenic	OCI-LY7	H4K20me1	hg38
/experiments/ENCSR748LUA/	ENCSR748LUA	isogenic	thyroid_gland	H3K27me3	hg38
/experiments/ENCSR748RBT/	ENCSR748RBT	isogenic	prostate_gland	H3K4me3	hg38
/experiments/ENCSR749ABB/	ENCSR749ABB	isogenic	transverse_colon	H3K36me3	hg38
/experiments/ENCSR750ZCV/	ENCSR750ZCV	anisogenic	effector_memory_CD4-positive_alpha-beta_T_cell	H3K9me3	hg38
/experiments/ENCSR751CJG/	ENCSR751CJG	isogenic	GM12878	CHD4	hg38
/experiments/ENCSR752NDX/	ENCSR752NDX	isogenic	HepG2	ZNF282	hg38
/experiments/ENCSR752UOD/	ENCSR752UOD	isogenic	MCF-7	H3K27ac	hg38
/experiments/ENCSR753GIA/	ENCSR753GIA	isogenic	HEK293T	TARDBP	hg38
/experiments/ENCSR753RYH/	ENCSR753RYH	isogenic	mesenchymal_stem_cell	H2AK5ac	hg38
/experiments/ENCSR754MUD/	ENCSR754MUD	isogenic	HepG2	SKI	hg38
/experiments/ENCSR754ZHU/	ENCSR754ZHU	isogenic	K562	SNRNP70	hg38
/experiments/ENCSR756ZKG/	ENCSR756ZKG	isogenic	OCI-LY3	CTCF	hg38
/experiments/ENCSR757EMK/	ENCSR757EMK	isogenic	MCF-7	SUZ12	hg38
/experiments/ENCSR757IIU/	ENCSR757IIU	isogenic	K562	HMBOX1	hg38
/experiments/ENCSR758GMX/	ENCSR758GMX	isogenic	hepatocyte	H3K9me3	hg38
/experiments/ENCSR758OEC/	ENCSR758OEC	isogenic	MM.1S	H3K27ac	hg38
/experiments/ENCSR760EGQ/	ENCSR760EGQ	isogenic	body_of_pancreas	H3K9me3	hg38
/experiments/ENCSR760UKJ/	ENCSR760UKJ	isogenic	HEK293T	ARNT	hg38
/experiments/ENCSR760UVO/	ENCSR760UVO	isogenic	K562	KLF16	hg38
/experiments/ENCSR760ZVL/	ENCSR760ZVL	isogenic	Loucy	H4K20me1	hg38
/experiments/ENCSR761DLU/	ENCSR761DLU	isogenic	MCF-7	H3K27me3	hg38
/experiments/ENCSR761LRR/	ENCSR761LRR	isogenic	MCF-7	ZNF512B	hg38
/experiments/ENCSR763IDK/	ENCSR763IDK	isogenic	prostate_gland	H3K27ac	hg38
/experiments/ENCSR764CZW/	ENCSR764CZW	isogenic	GM12878	ZNF217	hg38
/experiments/ENCSR764KFK/	ENCSR764KFK	isogenic	PC-3	H4K20me1	hg38
/experiments/ENCSR764OXF/	ENCSR764OXF	isogenic	K562	RBM39	hg38
/experiments/ENCSR764YDL/	ENCSR764YDL	isogenic	K562	NR0B1	hg38
/experiments/ENCSR768FWX/	ENCSR768FWX	isogenic	H1	H3K56ac	hg38
/experiments/ENCSR768PFZ/	ENCSR768PFZ	isogenic	prostate_gland	H3K36me3	hg38
/experiments/ENCSR769FOC/	ENCSR769FOC	isogenic	PC-9	H3K27ac	hg38
/experiments/ENCSR769HUN/	ENCSR769HUN	anisogenic	adipocyte	H3K27me3	hg38
/experiments/ENCSR771GTF/	ENCSR771GTF	isogenic	HepG2	SUZ12	hg38
/experiments/ENCSR771QCM/	ENCSR771QCM	isogenic	SU-DHL-6	H3F3A	hg38
/experiments/ENCSR771SNW/	ENCSR771SNW	isogenic	H1	CBX8	hg38
/experiments/ENCSR775GZI/	ENCSR775GZI	isogenic	HUES48	H3K36me3	hg38
/experiments/ENCSR776CYN/	ENCSR776CYN	isogenic	K562	ZFP36	hg38
/experiments/ENCSR777RWW/	ENCSR777RWW	anisogenic	CD4-positive_alpha-beta_T_cell	H3K4me1	hg38
/experiments/ENCSR778QLY/	ENCSR778QLY	isogenic	HEK293T	ELF4	hg38
/experiments/ENCSR778UBR/	ENCSR778UBR	isogenic	GM12878	ARID3A	hg38
/experiments/ENCSR778VGY/	ENCSR778VGY	isogenic	ACC112	H3K4me3	hg38
/experiments/ENCSR779KYW/	ENCSR779KYW	isogenic	OCI-LY3	H4K20me1	hg38
/experiments/ENCSR780BBJ/	ENCSR780BBJ	isogenic	K562	ZZZ3	hg38
/experiments/ENCSR780FXX/	ENCSR780FXX	anisogenic	brain	H3K4me3	hg38
/experiments/ENCSR782WRO/	ENCSR782WRO	isogenic	K562	BMI1	hg38
/experiments/ENCSR783AXV/	ENCSR783AXV	isogenic	smooth_muscle_cell	H3K4me2	hg38
/experiments/ENCSR783QUL/	ENCSR783QUL	isogenic	Loucy	EZH2phosphoT487	hg38
/experiments/ENCSR784AQY/	ENCSR784AQY	isogenic	DOHH2	H3K36me3	hg38
/experiments/ENCSR784FYS/	ENCSR784FYS	isogenic	HepG2	RBFOX2	hg38
/experiments/ENCSR784VIQ/	ENCSR784VIQ	isogenic	GM12878	NR2C1	hg38
/experiments/ENCSR784VUY/	ENCSR784VUY	isogenic	H1	RNF2	hg38
/experiments/ENCSR785OKZ/	ENCSR785OKZ	isogenic	GM12878	RB1	hg38
/experiments/ENCSR785UCD/	ENCSR785UCD	isogenic	MCF-7	ZNF8	hg38
/experiments/ENCSR785YRL/	ENCSR785YRL	anisogenic	neutrophil	CTCF	hg38
/experiments/ENCSR786GJM/	ENCSR786GJM	isogenic	mesenchymal_stem_cell	H3K4me2	hg38
/experiments/ENCSR786OQY/	ENCSR786OQY	isogenic	K562	ZBTB5	hg38
/experiments/ENCSR787YHR/	ENCSR787YHR	isogenic	spleen	H3K36me3	hg38
/experiments/ENCSR788EQL/	ENCSR788EQL	isogenic	PC-3	H3K4me2	hg38
/experiments/ENCSR788RSW/	ENCSR788RSW	isogenic	K562	SOX6	hg38
/experiments/ENCSR788XNX/	ENCSR788XNX	isogenic	MCF-7	RFX1	hg38
/experiments/ENCSR789GVU/	ENCSR789GVU	isogenic	HEK293T	BHLHE40	hg38
/experiments/ENCSR789RGI/	ENCSR789RGI	anisogenic	B_cell	H3K36me3	hg38
/experiments/ENCSR790EDQ/	ENCSR790EDQ	isogenic	OCI-LY1	H3K4me2	hg38
/experiments/ENCSR790QWJ/	ENCSR790QWJ	isogenic	KMS-11	H4K20me1	hg38
/experiments/ENCSR791AGT/	ENCSR791AGT	isogenic	HepG2	ZNF24	hg38
/experiments/ENCSR791INM/	ENCSR791INM	isogenic	SK-N-SH	H3K4me2	hg38
/experiments/ENCSR791LZY/	ENCSR791LZY	isogenic	transverse_colon	H3K4me1	hg38
/experiments/ENCSR791OZM/	ENCSR791OZM	isogenic	K562	RBM25	hg38
/experiments/ENCSR792GCH/	ENCSR792GCH	isogenic	H9	H3K27me3	hg38
/experiments/ENCSR792IYC/	ENCSR792IYC	isogenic	K562	BCLAF1	hg38
/experiments/ENCSR792NZO/	ENCSR792NZO	isogenic	iPS-18c	H3K4me3	hg38
/experiments/ENCSR792VLP/	ENCSR792VLP	isogenic	transverse_colon	H3K27ac	hg38
/experiments/ENCSR793HVL/	ENCSR793HVL	isogenic	GM12878	E2F8	hg38
/experiments/ENCSR793USK/	ENCSR793USK	isogenic	PC-9	EZH2	hg38
/experiments/ENCSR794ULT/	ENCSR794ULT	isogenic	HCT116	H3K4me2	hg38
/experiments/ENCSR795IYP/	ENCSR795IYP	isogenic	K562	JUNB	hg38
/experiments/ENCSR796ITY/	ENCSR796ITY	isogenic	K562	NFIC	hg38
/experiments/ENCSR797GOJ/	ENCSR797GOJ	anisogenic	CD8-positive_alpha-beta_T_cell	H3K27me3	hg38
/experiments/ENCSR797SWM/	ENCSR797SWM	isogenic	K562	MITF	hg38
/experiments/ENCSR798EGJ/	ENCSR798EGJ	isogenic	A549	RNF2	hg38
/experiments/ENCSR798ILC/	ENCSR798ILC	isogenic	K562	NCOR1	hg38
/experiments/ENCSR799GOY/	ENCSR799GOY	isogenic	HepG2	YBX1	hg38
/experiments/ENCSR799SLA/	ENCSR799SLA	anisogenic	B_cell	H3K9ac	hg38
/experiments/ENCSR799SRL/	ENCSR799SRL	isogenic	neural_stem_progenitor_cell	H3K27ac	hg38
/experiments/ENCSR800IIW/	ENCSR800IIW	isogenic	neural_stem_progenitor_cell	H3K9me3	hg38
/experiments/ENCSR800QIT/	ENCSR800QIT	isogenic	HepG2	HNF1A	hg38
/experiments/ENCSR801GJU/	ENCSR801GJU	isogenic	HepG2	CBX2	hg38
/experiments/ENCSR801IPH/	ENCSR801IPH	isogenic	gastrocnemius_medialis	H3K27ac	hg38
/experiments/ENCSR801SWX/	ENCSR801SWX	isogenic	MCF-7	TARDBP	hg38
/experiments/ENCSR803EKW/	ENCSR803EKW	isogenic	K562	NCOA2	hg38
/experiments/ENCSR804HMZ/	ENCSR804HMZ	isogenic	HepG2	HNRNPLL	hg38
/experiments/ENCSR804MAP/	ENCSR804MAP	isogenic	HUES64	H3K27ac	hg38
/experiments/ENCSR804MDH/	ENCSR804MDH	isogenic	SU-DHL-6	H3K4me2	hg38
/experiments/ENCSR804SRO/	ENCSR804SRO	isogenic	IMR-90	H4K20me1	hg38
/experiments/ENCSR805DRK/	ENCSR805DRK	anisogenic	CD4-positive_alpha-beta_memory_T_cell	H3K36me3	hg38
/experiments/ENCSR807BGP/	ENCSR807BGP	isogenic	K562	MTA1	hg38
/experiments/ENCSR807LJO/	ENCSR807LJO	isogenic	ectodermal_cell	H3K4me3	hg38
/experiments/ENCSR808AKZ/	ENCSR808AKZ	isogenic	K562	BCOR	hg38
/experiments/ENCSR809CVZ/	ENCSR809CVZ	isogenic	mesenchymal_stem_cell	H2BK5ac	hg38
/experiments/ENCSR810BDB/	ENCSR810BDB	isogenic	HCT116	H3K27me3	hg38
/experiments/ENCSR810WXH/	ENCSR810WXH	isogenic	MCF-7	TOE1	hg38
/experiments/ENCSR811NNT/	ENCSR811NNT	isogenic	neural_stem_progenitor_cell	H2BK120ac	hg38
/experiments/ENCSR813DCK/	ENCSR813DCK	isogenic	GM12878	SMAD1	hg38
/experiments/ENCSR813ZEY/	ENCSR813ZEY	isogenic	transverse_colon	H3K4me3	hg38
/experiments/ENCSR814AJH/	ENCSR814AJH	isogenic	K562	SRSF9	hg38
/experiments/ENCSR814KIO/	ENCSR814KIO	isogenic	H1	CBX5	hg38
/experiments/ENCSR814XPE/	ENCSR814XPE	isogenic	H1	H3K4me3	hg38
/experiments/ENCSR815DXY/	ENCSR815DXY	isogenic	trophoblast_cell	H3K9ac	hg38
/experiments/ENCSR815LBP/	ENCSR815LBP	isogenic	H1	H3K23ac	hg38
/experiments/ENCSR815ZDS/	ENCSR815ZDS	isogenic	K562	SREBF1	hg38
/experiments/ENCSR816JBG/	ENCSR816JBG	isogenic	neural_cell	H2AFZ	hg38
/experiments/ENCSR817HTJ/	ENCSR817HTJ	anisogenic	foreskin_keratinocyte	CTCF	hg38
/experiments/ENCSR817QKV/	ENCSR817QKV	isogenic	K562	EP400	hg38
/experiments/ENCSR819ATC/	ENCSR819ATC	isogenic	GM12878	MYB	hg38
/experiments/ENCSR819HSS/	ENCSR819HSS	isogenic	skeletal_muscle_satellite_cell	H3K4me3	hg38
/experiments/ENCSR819LHG/	ENCSR819LHG	isogenic	K562	FOXA1	hg38
/experiments/ENCSR820GND/	ENCSR820GND	isogenic	K562	RNF2	hg38
/experiments/ENCSR822AHX/	ENCSR822AHX	isogenic	GM12878	IKZF2	hg38
/experiments/ENCSR822CCM/	ENCSR822CCM	isogenic	K562	ARID1B	hg38
/experiments/ENCSR822CEA/	ENCSR822CEA	isogenic	neural_cell	CTCF	hg38
/experiments/ENCSR822LBD/	ENCSR822LBD	isogenic	K562	RBFOX2	hg38
/experiments/ENCSR823BHO/	ENCSR823BHO	isogenic	endodermal_cell	H3K9me3	hg38
/experiments/ENCSR824UNY/	ENCSR824UNY	isogenic	mesenchymal_stem_cell	H3K36me3	hg38
/experiments/ENCSR825MZS/	ENCSR825MZS	isogenic	HepG2	TAF15	hg38
/experiments/ENCSR826MTK/	ENCSR826MTK	isogenic	spleen	H3K27me3	hg38
/experiments/ENCSR826UTD/	ENCSR826UTD	isogenic	PC-3	H3K27ac	hg38
/experiments/ENCSR826VJY/	ENCSR826VJY	anisogenic	neutrophil	H3K4me1	hg38
/experiments/ENCSR827NKO/	ENCSR827NKO	isogenic	body_of_pancreas	H3K4me1	hg38
/experiments/ENCSR828NCB/	ENCSR828NCB	isogenic	GM12878	GATAD2B	hg38
/experiments/ENCSR828WZG/	ENCSR828WZG	anisogenic	CD4-positive_alpha-beta_T_cell	H3K36me3	hg38
/experiments/ENCSR831EDZ/	ENCSR831EDZ	isogenic	spleen	H3K4me1	hg38
/experiments/ENCSR831EIW/	ENCSR831EIW	isogenic	HEK293T	FOXM1	hg38
/experiments/ENCSR831JSP/	ENCSR831JSP	isogenic	IMR-90	H3K4me1	hg38
/experiments/ENCSR832DMO/	ENCSR832DMO	isogenic	K562	SRSF1	hg38
/experiments/ENCSR832JVP/	ENCSR832JVP	isogenic	mesenchymal_stem_cell	H3K27me3	hg38
/experiments/ENCSR832OGB/	ENCSR832OGB	isogenic	K562	LEF1	hg38
/experiments/ENCSR834BXU/	ENCSR834BXU	isogenic	muscle_of_leg	H3K9me3	hg38
/experiments/ENCSR835MMN/	ENCSR835MMN	isogenic	SK-N-MC	H3K27ac	hg38
/experiments/ENCSR835OJV/	ENCSR835OJV	anisogenic	CD8-positive_alpha-beta_T_cell	H3K27ac	hg38
/experiments/ENCSR835XKS/	ENCSR835XKS	isogenic	GM12878	TRIM22	hg38
/experiments/ENCSR835YBD/	ENCSR835YBD	isogenic	KMS-11	H3K36me3	hg38
/experiments/ENCSR836COE/	ENCSR836COE	isogenic	K562	RBM17	hg38
/experiments/ENCSR837EYC/	ENCSR837EYC	isogenic	K562	NRF1	hg38
/experiments/ENCSR837GTK/	ENCSR837GTK	isogenic	liver	JUND	hg38
/experiments/ENCSR837SUQ/	ENCSR837SUQ	isogenic	Loucy	H3K36me3	hg38
/experiments/ENCSR839PUY/	ENCSR839PUY	isogenic	mesendoderm	H3K9ac	hg38
/experiments/ENCSR839XZU/	ENCSR839XZU	isogenic	GM12878	CREM	hg38
/experiments/ENCSR840VWD/	ENCSR840VWD	isogenic	transverse_colon	H3K27me3	hg38
/experiments/ENCSR841AJO/	ENCSR841AJO	isogenic	prostate_gland	H3K27ac	hg38
/experiments/ENCSR841NDX/	ENCSR841NDX	isogenic	GM12878	ELF1	hg38
/experiments/ENCSR841YWU/	ENCSR841YWU	isogenic	MCF-7	E4F1	hg38
/experiments/ENCSR843ZUP/	ENCSR843ZUP	isogenic	neural_cell	EP300	hg38
/experiments/ENCSR844DRI/	ENCSR844DRI	isogenic	ES-I3	H3K36me3	hg38
/experiments/ENCSR845WAQ/	ENCSR845WAQ	isogenic	HUES64	H3K4me1	hg38
/experiments/ENCSR847DIT/	ENCSR847DIT	isogenic	liver	MAX	hg38
/experiments/ENCSR847UJW/	ENCSR847UJW	isogenic	KMS-11	H3K79me2	hg38
/experiments/ENCSR848AOP/	ENCSR848AOP	isogenic	K562	RBM22	hg38
/experiments/ENCSR848DUN/	ENCSR848DUN	isogenic	H1	H2BK120ac	hg38
/experiments/ENCSR848YWD/	ENCSR848YWD	isogenic	HepG2	ZMYM3	hg38
/experiments/ENCSR849APH/	ENCSR849APH	isogenic	PC-3	H3K36me3	hg38
/experiments/ENCSR849WCQ/	ENCSR849WCQ	isogenic	GM12878	ASH2L	hg38
/experiments/ENCSR850ODD/	ENCSR850ODD	isogenic	hepatocyte	H3K9ac	hg38
/experiments/ENCSR850QKN/	ENCSR850QKN	isogenic	OCI-LY7	H3K4me2	hg38
/experiments/ENCSR850WUE/	ENCSR850WUE	isogenic	K562	RBM15	hg38
/experiments/ENCSR851BNE/	ENCSR851BNE	isogenic	K562	MEIS2	hg38
/experiments/ENCSR851XLW/	ENCSR851XLW	isogenic	K562	ZNF830	hg38
/experiments/ENCSR853ADA/	ENCSR853ADA	isogenic	HepG2	NRF1	hg38
/experiments/ENCSR854JES/	ENCSR854JES	isogenic	HepG2	POLR2G	hg38
/experiments/ENCSR856JJB/	ENCSR856JJB	isogenic	RWPE2	CTCF	hg38
/experiments/ENCSR857GMX/	ENCSR857GMX	isogenic	OCI-LY3	H3K27ac	hg38
/experiments/ENCSR857LLS/	ENCSR857LLS	isogenic	iPS_DF_6.9	H3K4me1	hg38
/experiments/ENCSR857PBV/	ENCSR857PBV	isogenic	22Rv1	CTCF	hg38
/experiments/ENCSR857XRG/	ENCSR857XRG	isogenic	adrenal_gland	H3K36me3	hg38
/experiments/ENCSR858BOF/	ENCSR858BOF	isogenic	H1	H4K91ac	hg38
/experiments/ENCSR859FDL/	ENCSR859FDL	isogenic	GM12878	ZNF687	hg38
/experiments/ENCSR859FGW/	ENCSR859FGW	isogenic	DOHH2	H2AFZ	hg38
/experiments/ENCSR859JGF/	ENCSR859JGF	isogenic	HepG2	ATM	hg38
/experiments/ENCSR859JNA/	ENCSR859JNA	isogenic	OCI-LY1	H3K27me3	hg38
/experiments/ENCSR860MYX/	ENCSR860MYX	anisogenic	CD4-positive_CD25-positive_alpha-beta_regulatory_T_cell	H3K9me3	hg38
/experiments/ENCSR860UHK/	ENCSR860UHK	isogenic	GM12878	CBFB	hg38
/experiments/ENCSR861JUQ/	ENCSR861JUQ	isogenic	GM12878	FOXK2	hg38
/experiments/ENCSR862NIZ/	ENCSR862NIZ	anisogenic	common_myeloid_progenitor_CD34-positive	H3K27me3	hg38
/experiments/ENCSR862PNL/	ENCSR862PNL	isogenic	HEK293T	L3MBTL2	hg38
/experiments/ENCSR862SCU/	ENCSR862SCU	isogenic	HUES6	H3K9me3	hg38
/experiments/ENCSR863KUB/	ENCSR863KUB	isogenic	K562	TCF7	hg38
/experiments/ENCSR864KNH/	ENCSR864KNH	isogenic	MCF-7	YBX1	hg38
/experiments/ENCSR864LRY/	ENCSR864LRY	isogenic	cardiac_muscle_cell	H3K27me3	hg38
/experiments/ENCSR866KFY/	ENCSR866KFY	isogenic	GM23248	H3K27me3	hg38
/experiments/ENCSR866QPZ/	ENCSR866QPZ	isogenic	MCF-7	ATF7	hg38
/experiments/ENCSR867TPP/	ENCSR867TPP	isogenic	OCI-LY3	H3K27me3	hg38
/experiments/ENCSR867UKC/	ENCSR867UKC	isogenic	Karpas-422	H3K36me3	hg38
/experiments/ENCSR867WPH/	ENCSR867WPH	isogenic	liver	REST	hg38
/experiments/ENCSR868JLS/	ENCSR868JLS	isogenic	HepG2	U2AF1	hg38
/experiments/ENCSR869HJR/	ENCSR869HJR	isogenic	SU-DHL-6	H2AFZ	hg38
/experiments/ENCSR869IUD/	ENCSR869IUD	isogenic	K562	ATF2	hg38
/experiments/ENCSR869WSC/	ENCSR869WSC	anisogenic	brain	H3K36me3	hg38
/experiments/ENCSR870IGD/	ENCSR870IGD	isogenic	Karpas-422	H3K4me2	hg38
/experiments/ENCSR871TKJ/	ENCSR871TKJ	isogenic	K562	THRAP3	hg38
/experiments/ENCSR872BOU/	ENCSR872BOU	isogenic	HEK293T	FOXK2	hg38
/experiments/ENCSR872EVQ/	ENCSR872EVQ	isogenic	HepG2	PCBP1	hg38
/experiments/ENCSR872PRJ/	ENCSR872PRJ	isogenic	MM.1S	H3K9ac	hg38
/experiments/ENCSR872WVR/	ENCSR872WVR	isogenic	gastroesophageal_sphincter	H3K4me1	hg38
/experiments/ENCSR872ZHM/	ENCSR872ZHM	isogenic	HepG2	KDM5A	hg38
/experiments/ENCSR873EIA/	ENCSR873EIA	isogenic	neural_cell	H3F3A	hg38
/experiments/ENCSR874AFU/	ENCSR874AFU	isogenic	GM12878	IKZF1	hg38
/experiments/ENCSR874HSH/	ENCSR874HSH	isogenic	OCI-LY1	H2AFZ	hg38
/experiments/ENCSR874WOB/	ENCSR874WOB	isogenic	trophoblast_cell	H3K4me3	hg38
/experiments/ENCSR875KOJ/	ENCSR875KOJ	isogenic	MCF-7	H3K4me2	hg38
/experiments/ENCSR875PEI/	ENCSR875PEI	isogenic	MCF-7	TRIM22	hg38
/experiments/ENCSR876DCP/	ENCSR876DCP	isogenic	body_of_pancreas	H3K4me3	hg38
/experiments/ENCSR876GXA/	ENCSR876GXA	isogenic	K562	ZBTB33	hg38
/experiments/ENCSR876RGF/	ENCSR876RGF	isogenic	H9	H3K27ac	hg38
/experiments/ENCSR876UYH/	ENCSR876UYH	isogenic	MCF-7	ZHX2	hg38
/experiments/ENCSR878HPJ/	ENCSR878HPJ	isogenic	SK-N-SH	H4K20me1	hg38
/experiments/ENCSR878KIY/	ENCSR878KIY	isogenic	Peyer's_patch	H3K4me3	hg38
/experiments/ENCSR879TAS/	ENCSR879TAS	isogenic	H9	H3K9ac	hg38
/experiments/ENCSR879WTY/	ENCSR879WTY	isogenic	KOPT-K1	H3K36me3	hg38
/experiments/ENCSR880SUY/	ENCSR880SUY	isogenic	H1	H3K27ac	hg38
/experiments/ENCSR881TWJ/	ENCSR881TWJ	isogenic	PC-3	H3K27me3	hg38
/experiments/ENCSR882ERE/	ENCSR882ERE	isogenic	K562	ZKSCAN1	hg38
/experiments/ENCSR882ICT/	ENCSR882ICT	isogenic	HEK293T	ZNF384	hg38
/experiments/ENCSR883AQJ/	ENCSR883AQJ	isogenic	H1	H3K9me3	hg38
/experiments/ENCSR883XRM/	ENCSR883XRM	isogenic	hepatocyte	H2AFZ	hg38
/experiments/ENCSR884QDT/	ENCSR884QDT	isogenic	Loucy	H3K9me3	hg38
/experiments/ENCSR886RYH/	ENCSR886RYH	isogenic	K562	NONO	hg38
/experiments/ENCSR887ESB/	ENCSR887ESB	anisogenic	CD4-positive_alpha-beta_memory_T_cell	H3K4me1	hg38
/experiments/ENCSR887LYD/	ENCSR887LYD	isogenic	HepG2	SMARCC2	hg38
/experiments/ENCSR887MXT/	ENCSR887MXT	isogenic	HeLa-S3	ZHX1	hg38
/experiments/ENCSR887ZPC/	ENCSR887ZPC	isogenic	mesodermal_cell	H3K9me3	hg38
/experiments/ENCSR888MKB/	ENCSR888MKB	isogenic	trophoblast_cell	H4K8ac	hg38
/experiments/ENCSR888OSH/	ENCSR888OSH	isogenic	HUES48	H3K4me1	hg38
/experiments/ENCSR888WZL/	ENCSR888WZL	isogenic	iPS_DF_19.11	H3K4me3	hg38
/experiments/ENCSR888XZK/	ENCSR888XZK	isogenic	K562	TCF7L2	hg38
/experiments/ENCSR891KGZ/	ENCSR891KGZ	isogenic	H1	H4K8ac	hg38
